HourUTC;HourDK;PriceArea;BalancingPowerPriceDownEUR
01-03-2023;01-03-2023;DK1;114.120003
01-03-2023;01-03-2023;DK1;115.559998
01-03-2023;01-03-2023;DK2;115.559998
01-03-2023;01-03-2023;DK2;118.470001
01-03-2023;01-03-2023;DK1;118.470001
01-03-2023;01-03-2023;DK1;126.690002
01-03-2023;01-03-2023;DK2;126.690002
01-03-2023;01-03-2023;DK2;152.899994
01-03-2023;01-03-2023;DK1;152.899994
01-03-2023;01-03-2023;DK1;186.029999
01-03-2023;01-03-2023;DK2;186.029999
01-03-2023;01-03-2023;DK2;186.029999
01-03-2023;01-03-2023;DK1;186.029999
01-03-2023;01-03-2023;DK1;163.449997
01-03-2023;01-03-2023;DK2;163.449997
01-03-2023;01-03-2023;DK2;141.350006
01-03-2023;01-03-2023;DK1;141.350006
01-03-2023;01-03-2023;DK2;130.580002
01-03-2023;01-03-2023;DK1;130.580002
01-03-2023;01-03-2023;DK1;127.660004
01-03-2023;01-03-2023;DK2;127.660004
01-03-2023;01-03-2023;DK2;124.959999
01-03-2023;01-03-2023;DK1;124.959999
01-03-2023;01-03-2023;DK1;45.389999
01-03-2023;01-03-2023;DK2;45.389999
28-02-2023;01-03-2023;DK2;45.389999
28-02-2023;01-03-2023;DK1;45.389999
28-02-2023;28-02-2023;DK2;142.139999
28-02-2023;28-02-2023;DK1;142.139999
28-02-2023;28-02-2023;DK1;153.779999
28-02-2023;28-02-2023;DK2;153.779999
28-02-2023;28-02-2023;DK2;97
28-02-2023;28-02-2023;DK1;97
28-02-2023;28-02-2023;DK2;99
28-02-2023;28-02-2023;DK1;99
28-02-2023;28-02-2023;DK1;193.779999
28-02-2023;28-02-2023;DK2;193.779999
28-02-2023;28-02-2023;DK2;193.869995
28-02-2023;28-02-2023;DK1;193.869995
28-02-2023;28-02-2023;DK1;173.130005
28-02-2023;28-02-2023;DK2;173.130005
28-02-2023;28-02-2023;DK2;150.710007
28-02-2023;28-02-2023;DK1;150.710007
28-02-2023;28-02-2023;DK1;130
28-02-2023;28-02-2023;DK2;130
28-02-2023;28-02-2023;DK2;11,675
28-02-2023;28-02-2023;DK1;11,675
28-02-2023;28-02-2023;DK1;116.330002
28-02-2023;28-02-2023;DK2;116.330002
28-02-2023;28-02-2023;DK2;116.709999
28-02-2023;28-02-2023;DK1;116.709999
28-02-2023;28-02-2023;DK1;121.209999
28-02-2023;28-02-2023;DK2;121.209999
28-02-2023;28-02-2023;DK2;101
28-02-2023;28-02-2023;DK1;101
28-02-2023;28-02-2023;DK1;101
28-02-2023;28-02-2023;DK2;101
28-02-2023;28-02-2023;DK2;186.039993
28-02-2023;28-02-2023;DK1;186.039993
28-02-2023;28-02-2023;DK1;177.990005
28-02-2023;28-02-2023;DK2;177.990005
28-02-2023;28-02-2023;DK2;162.470001
28-02-2023;28-02-2023;DK1;162.470001
28-02-2023;28-02-2023;DK1;141.410004
28-02-2023;28-02-2023;DK2;141.410004
28-02-2023;28-02-2023;DK2;12,625
28-02-2023;28-02-2023;DK1;12,625
28-02-2023;28-02-2023;DK1;124.589996
28-02-2023;28-02-2023;DK2;124.589996
28-02-2023;28-02-2023;DK2;123.830002
28-02-2023;28-02-2023;DK1;123.830002
28-02-2023;28-02-2023;DK1;12,482
28-02-2023;28-02-2023;DK2;12,482
27-02-2023;28-02-2023;DK2;134
27-02-2023;28-02-2023;DK1;134
27-02-2023;27-02-2023;DK1;149.460007
27-02-2023;27-02-2023;DK2;149.460007
27-02-2023;27-02-2023;DK2;153.460007
27-02-2023;27-02-2023;DK1;153.460007
27-02-2023;27-02-2023;DK1;160.300003
27-02-2023;27-02-2023;DK2;160.300003
27-02-2023;27-02-2023;DK2;174.490005
27-02-2023;27-02-2023;DK1;174.490005
27-02-2023;27-02-2023;DK1;197.490005
27-02-2023;27-02-2023;DK2;197.490005
27-02-2023;27-02-2023;DK2;190.009995
27-02-2023;27-02-2023;DK1;190.009995
27-02-2023;27-02-2023;DK1;170.690002
27-02-2023;27-02-2023;DK2;170.690002
27-02-2023;27-02-2023;DK2;153.449997
27-02-2023;27-02-2023;DK1;153.449997
27-02-2023;27-02-2023;DK1;132.199997
27-02-2023;27-02-2023;DK2;132.199997
27-02-2023;27-02-2023;DK2;131.509995
27-02-2023;27-02-2023;DK1;131.509995
27-02-2023;27-02-2023;DK1;100
27-02-2023;27-02-2023;DK2;100
27-02-2023;27-02-2023;DK2;100
27-02-2023;27-02-2023;DK1;100
27-02-2023;27-02-2023;DK1;100
27-02-2023;27-02-2023;DK2;100
27-02-2023;27-02-2023;DK2;148.270004
27-02-2023;27-02-2023;DK1;118.639999
27-02-2023;27-02-2023;DK1;121.800003
27-02-2023;27-02-2023;DK2;160.089996
27-02-2023;27-02-2023;DK2;186.949997
27-02-2023;27-02-2023;DK1;186.949997
27-02-2023;27-02-2023;DK1;186.660004
27-02-2023;27-02-2023;DK2;186.660004
27-02-2023;27-02-2023;DK2;164.229996
27-02-2023;27-02-2023;DK1;164.229996
27-02-2023;27-02-2023;DK1;139.830002
27-02-2023;27-02-2023;DK2;139.830002
27-02-2023;27-02-2023;DK1;12,007
27-02-2023;27-02-2023;DK2;12,007
27-02-2023;27-02-2023;DK2;125.029999
27-02-2023;27-02-2023;DK1;125.029999
27-02-2023;27-02-2023;DK1;132.899994
27-02-2023;27-02-2023;DK2;132.899994
27-02-2023;27-02-2023;DK2;101.550003
27-02-2023;27-02-2023;DK1;101.550003
26-02-2023;27-02-2023;DK1;95
26-02-2023;27-02-2023;DK2;95
26-02-2023;26-02-2023;DK1;93.5
26-02-2023;26-02-2023;DK2;93.5
26-02-2023;26-02-2023;DK2;93.5
26-02-2023;26-02-2023;DK1;93.5
26-02-2023;26-02-2023;DK1;141.639999
26-02-2023;26-02-2023;DK2;141.639999
26-02-2023;26-02-2023;DK1;153.639999
26-02-2023;26-02-2023;DK2;153.639999
26-02-2023;26-02-2023;DK2;156.910004
26-02-2023;26-02-2023;DK1;156.910004
26-02-2023;26-02-2023;DK1;153.699997
26-02-2023;26-02-2023;DK2;153.699997
26-02-2023;26-02-2023;DK2;129.899994
26-02-2023;26-02-2023;DK1;129.899994
26-02-2023;26-02-2023;DK1;35
26-02-2023;26-02-2023;DK2;35
26-02-2023;26-02-2023;DK2;35
26-02-2023;26-02-2023;DK1;35
26-02-2023;26-02-2023;DK1;18.5
26-02-2023;26-02-2023;DK2;18.5
26-02-2023;26-02-2023;DK2;18.5
26-02-2023;26-02-2023;DK1;18.5
26-02-2023;26-02-2023;DK1;54
26-02-2023;26-02-2023;DK2;54
26-02-2023;26-02-2023;DK2;92.940002
26-02-2023;26-02-2023;DK1;92.940002
26-02-2023;26-02-2023;DK1;97.339996
26-02-2023;26-02-2023;DK2;97.339996
26-02-2023;26-02-2023;DK2;88.5
26-02-2023;26-02-2023;DK1;88.5
26-02-2023;26-02-2023;DK1;88.5
26-02-2023;26-02-2023;DK2;88.5
26-02-2023;26-02-2023;DK2;6,143
26-02-2023;26-02-2023;DK1;88.5
26-02-2023;26-02-2023;DK1;86
26-02-2023;26-02-2023;DK2;49.880001
26-02-2023;26-02-2023;DK2;40.060001
26-02-2023;26-02-2023;DK1;81
26-02-2023;26-02-2023;DK1;81
26-02-2023;26-02-2023;DK2;3,598
26-02-2023;26-02-2023;DK2;35.490002
26-02-2023;26-02-2023;DK1;81
26-02-2023;26-02-2023;DK1;81
26-02-2023;26-02-2023;DK2;35.080002
26-02-2023;26-02-2023;DK2;33.529999
26-02-2023;26-02-2023;DK1;82
25-02-2023;26-02-2023;DK1;82
25-02-2023;26-02-2023;DK2;32.330002
25-02-2023;25-02-2023;DK1;78
25-02-2023;25-02-2023;DK2;2,935
25-02-2023;25-02-2023;DK2;29.440001
25-02-2023;25-02-2023;DK1;78
25-02-2023;25-02-2023;DK1;81
25-02-2023;25-02-2023;DK2;29.959999
25-02-2023;25-02-2023;DK2;31.4
25-02-2023;25-02-2023;DK1;83
25-02-2023;25-02-2023;DK1;99
25-02-2023;25-02-2023;DK2;36.029999
25-02-2023;25-02-2023;DK2;60.939999
25-02-2023;25-02-2023;DK1;99.010002
25-02-2023;25-02-2023;DK1;95.449997
25-02-2023;25-02-2023;DK2;36.040001
25-02-2023;25-02-2023;DK2;30.780001
25-02-2023;25-02-2023;DK1;8,175
25-02-2023;25-02-2023;DK1;67.019997
25-02-2023;25-02-2023;DK2;2,932
25-02-2023;25-02-2023;DK2;2,948
25-02-2023;25-02-2023;DK1;52.349998
25-02-2023;25-02-2023;DK1;35.049999
25-02-2023;25-02-2023;DK2;30.370001
25-02-2023;25-02-2023;DK2;30.969999
25-02-2023;25-02-2023;DK1;47.349998
25-02-2023;25-02-2023;DK1;54.900002
25-02-2023;25-02-2023;DK2;3,293
25-02-2023;25-02-2023;DK2;33.040001
25-02-2023;25-02-2023;DK1;74.400002
25-02-2023;25-02-2023;DK1;87.019997
25-02-2023;25-02-2023;DK2;34
25-02-2023;25-02-2023;DK2;32.889999
25-02-2023;25-02-2023;DK1;89.889999
25-02-2023;25-02-2023;DK1;84.470001
25-02-2023;25-02-2023;DK2;28
25-02-2023;25-02-2023;DK2;2,442
25-02-2023;25-02-2023;DK1;76.769997
25-02-2023;25-02-2023;DK1;77.970001
25-02-2023;25-02-2023;DK2;2,374
25-02-2023;25-02-2023;DK1;82.029999
25-02-2023;25-02-2023;DK2;23.280001
25-02-2023;25-02-2023;DK2;23.110001
25-02-2023;25-02-2023;DK1;75.230003
25-02-2023;25-02-2023;DK1;7,893
25-02-2023;25-02-2023;DK2;2,334
25-02-2023;25-02-2023;DK2;2,384
25-02-2023;25-02-2023;DK1;83.139999
24-02-2023;25-02-2023;DK1;1,908
24-02-2023;25-02-2023;DK2;1,908
24-02-2023;24-02-2023;DK2;19.5
24-02-2023;24-02-2023;DK1;19.5
24-02-2023;24-02-2023;DK1;19
24-02-2023;24-02-2023;DK2;19
24-02-2023;24-02-2023;DK2;33.869999
24-02-2023;24-02-2023;DK1;75.5
24-02-2023;24-02-2023;DK2;52.619999
24-02-2023;24-02-2023;DK1;8,732
24-02-2023;24-02-2023;DK1;89.010002
24-02-2023;24-02-2023;DK2;89.010002
24-02-2023;24-02-2023;DK2;96.540001
24-02-2023;24-02-2023;DK1;96.540001
24-02-2023;24-02-2023;DK1;81
24-02-2023;24-02-2023;DK2;81
24-02-2023;24-02-2023;DK2;81
24-02-2023;24-02-2023;DK1;81
24-02-2023;24-02-2023;DK1;9,125
24-02-2023;24-02-2023;DK2;9,125
24-02-2023;24-02-2023;DK2;81
24-02-2023;24-02-2023;DK1;81
24-02-2023;24-02-2023;DK1;84
24-02-2023;24-02-2023;DK2;84
24-02-2023;24-02-2023;DK2;95.870003
24-02-2023;24-02-2023;DK1;95.870003
24-02-2023;24-02-2023;DK1;9,707
24-02-2023;24-02-2023;DK2;9,707
24-02-2023;24-02-2023;DK2;98.709999
24-02-2023;24-02-2023;DK1;98.709999
24-02-2023;24-02-2023;DK1;85
24-02-2023;24-02-2023;DK2;85
24-02-2023;24-02-2023;DK2;81
24-02-2023;24-02-2023;DK1;81
24-02-2023;24-02-2023;DK1;81
24-02-2023;24-02-2023;DK2;81
24-02-2023;24-02-2023;DK2;70
24-02-2023;24-02-2023;DK1;70
24-02-2023;24-02-2023;DK1;66
24-02-2023;24-02-2023;DK2;5,698
24-02-2023;24-02-2023;DK2;49.959999
24-02-2023;24-02-2023;DK1;66
24-02-2023;24-02-2023;DK1;29
24-02-2023;24-02-2023;DK2;29
24-02-2023;24-02-2023;DK2;24.4
24-02-2023;24-02-2023;DK1;24.4
24-02-2023;24-02-2023;DK1;72
24-02-2023;24-02-2023;DK2;4,807
23-02-2023;24-02-2023;DK2;59.939999
23-02-2023;24-02-2023;DK1;75.5
23-02-2023;23-02-2023;DK2;73.309998
23-02-2023;23-02-2023;DK1;74
23-02-2023;23-02-2023;DK1;86.629997
23-02-2023;23-02-2023;DK2;86.629997
23-02-2023;23-02-2023;DK2;103.620003
23-02-2023;23-02-2023;DK1;106.709999
23-02-2023;23-02-2023;DK1;104.199997
23-02-2023;23-02-2023;DK2;104.199997
23-02-2023;23-02-2023;DK2;111.790001
23-02-2023;23-02-2023;DK1;111.790001
23-02-2023;23-02-2023;DK1;123.339996
23-02-2023;23-02-2023;DK2;123.339996
23-02-2023;23-02-2023;DK2;120.610001
23-02-2023;23-02-2023;DK1;120.610001
23-02-2023;23-02-2023;DK1;109.989998
23-02-2023;23-02-2023;DK2;109.989998
23-02-2023;23-02-2023;DK2;110.300003
23-02-2023;23-02-2023;DK1;110.300003
23-02-2023;23-02-2023;DK1;110.019997
23-02-2023;23-02-2023;DK2;110.019997
23-02-2023;23-02-2023;DK2;127.230003
23-02-2023;23-02-2023;DK1;108.309998
23-02-2023;23-02-2023;DK1;113.940002
23-02-2023;23-02-2023;DK2;115.209999
23-02-2023;23-02-2023;DK2;119.739998
23-02-2023;23-02-2023;DK1;119.739998
23-02-2023;23-02-2023;DK1;139.899994
23-02-2023;23-02-2023;DK2;139.899994
23-02-2023;23-02-2023;DK2;163.960007
23-02-2023;23-02-2023;DK1;163.960007
23-02-2023;23-02-2023;DK1;178.059998
23-02-2023;23-02-2023;DK2;178.059998
23-02-2023;23-02-2023;DK2;170
23-02-2023;23-02-2023;DK1;170
23-02-2023;23-02-2023;DK1;153.979996
23-02-2023;23-02-2023;DK2;77.5
